# v2.2 | 20260226 | BIM Template mep_materials
SOURCE_SHEET,MAT_DISCIPLINE,MAT_ISO_19650_ID,MAT_CODE,MAT_ELEMENT_TYPE,MAT_CATEGORY,MAT_NAME,MAT_APPLICATION,MAT_LOCATION,MAT_THICKNESS_MM,MAT_THICKNESS_INCH,MAT_COST_UNIT_USD,MAT_COST_UNIT_UGX,MAT_DURABILITY,MAT_SPECIFICATIONS,MAT_LAYER_COUNT,MAT_LAYER_1_MATERIAL,MAT_LAYER_1_THICKNESS_MM,MAT_LAYER_1_FUNCTION,MAT_LAYER_2_MATERIAL,MAT_LAYER_2_THICKNESS_MM,MAT_LAYER_2_FUNCTION,MAT_LAYER_3_MATERIAL,MAT_LAYER_3_THICKNESS_MM,MAT_LAYER_3_FUNCTION,MAT_LAYER_4_MATERIAL,MAT_LAYER_4_THICKNESS_MM,MAT_LAYER_4_FUNCTION,MAT_LAYER_5_MATERIAL,MAT_LAYER_5_THICKNESS_MM,MAT_LAYER_5_FUNCTION,MAT_MANUFACTURER,MAT_STANDARD,MAT_FEATURES,BLE_APP-REVIT-BASE-MATERIAL,BLE_APP-IDENTITY-CLASS,BLE_APP-COLOR,BLE_APP-TRANSPARENCY,BLE_APP-SMOOTHNESS,BLE_APP-SHININESS,BLE_APP-SURFACE-FG-COLOR,BLE_APP-SURFACE-FG-PATTERN,BLE_APP-CUT-FG-COLOR,BLE_APP-CUT-FG-PATTERN,BLE_APP-IMAGE,BLE_APP-DESCRIPTION,BLE_APP-COMMENTS,BLE_APP-SURFACE-BG-PATTERN,BLE_APP-SURFACE-BG-COLOR,BLE_APP-CUT-BG-PATTERN,BLE_APP-CUT-BG-COLOR,BLE_APP-PHYSICAL-ASSET,BLE_APP-THERMAL-ASSET,BLE_MAT_TEXTURE_URL,PROP_DENSITY_KG_M3,PROP_THERMAL_COND_W_MK,PROP_THERMAL_RES_M2K_W,PROP_SPECIFIC_HEAT_J_KGK,PROP_FIRE_RATING,PROP_ACOUSTIC_ABS,PROP_SOUND_RED_DB,PROP_CARBON_KG_M3,MAT_COST_ASSEMBLY_USD,MAT_COST_ASSEMBLY_UGX,BLE_APP-CUT_PATTERN,BLE_APP-SURFACE_PATTERN,BLE_APP-BACKGROUND_PATTERN,BLE_APP-SHADING_RGB,PROP_COMP_STRENGTH_MPA,PROP_TENS_STRENGTH_MPA
09_HVAC_DUCTS,HVAC-DUCTS,M-DCT-ALUM-RECT-1.0MM-INT-D032,DCT-032,M-DCT,ALUMINUM DUCT,ALUMINUM RECTANGULAR DUCT 1.0MM,EXHAUST AIR,CORROSIVE,1.0,0.0393700787,15.0,55500.0,EXCELLENT,CORROSION RESISTANT,1.0,ALUMINUM 3003,1.0,STRUCTURE,,,,,,,R-0.03,NRC 0.05,0 MINS,,,,EZYSTRUT,"BS EN 755:2016, BS EN 573",LIGHTWEIGHT CORROSION RESISTANT,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,ALUMINUM RECTANGULAR DUCT 1.0MM. 1mm nominal thickness. For exhaust air applications. Fire classification: A1 Non-combustible. Density: 2700 kg/m³. λ=200.0 W/mK. Complies with BS EN 755:2016.,Allow for thermal expansion at fixings. Use isolation gaskets at dissimilar metals. Maintain A1 Non-combustible in completed assembly. Install per BS EN 755:2016.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/aluminum_panel/aluminum_panel_diff_2k.jpg,2700.0,200.0,0.0,900.0,A1 Non-combustible,0.05,35.0,8500.0,5500.0,20625000.0,Steel-Section,Metal-Aluminum,Diagonal Crosshatch,"192,192,192",0.0,310.0
09_HVAC_DUCTS,HVAC-DUCTS,M-DCT-ALUM-SPIRAL-300MM-INT-D033,DCT-033,M-DCT,ALUMINUM SPIRAL DUCT,ALUMINUM SPIRAL DUCT 300MM,EXHAUST AIR,MARINE,0.9,0.0354330709,15.0,55500.0,EXCELLENT,MARINE GRADE,1.0,ALUMINUM 5052,0.9,STRUCTURE,,,,,,,R-0.03,NRC 0.05,0 MINS,,,,EZYSTRUT,"BS EN 755:2016, BS EN 573",MARINE APPLICATIONS,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,ALUMINUM SPIRAL DUCT 300MM. 0.9mm nominal thickness. For exhaust air applications. Fire classification: A1 Non-combustible. Density: 2700 kg/m³. λ=200.0 W/mK. Complies with BS EN 755:2016.,Allow for thermal expansion at fixings. Use isolation gaskets at dissimilar metals. Maintain A1 Non-combustible in completed assembly. Install per BS EN 755:2016.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/aluminum_panel/aluminum_panel_diff_2k.jpg,2700.0,200.0,0.0,900.0,A1 Non-combustible,0.05,35.0,8500.0,5500.0,20625000.0,Steel-Section,Metal-Aluminum,Diagonal Crosshatch,"192,192,192",0.0,310.0
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-CHILLER-AIRCOOL-100TR-EXT-E001,HVAC-001,M-EQP,AIR COOLED CHILLER,AIR COOLED CHILLER 100 TR,COOLING,ROOF,,,75000.0,277500000.0,EXCELLENT,100 TR CAPACITY,1.0,STEEL CABINET,,ENCLOSURE,,,,,,,,DB 85,IP54,,,,CARRIER,UNBS 822-1,SCREW COMPRESSOR,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,AIR COOLED CHILLER 100 TR. For cooling applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-CHILLER-WATERCOOL-200TR-INT-E002,HVAC-002,M-EQP,WATER COOLED CHILLER,WATER COOLED CHILLER 200 TR,COOLING,PLANT ROOM,,,85000.0,314500000.0,EXCELLENT,200 TR CAPACITY,1.0,STEEL CABINET,,ENCLOSURE,,,,,,,,DB 80,IP44,,,,TRANE,UNBS 822-1,CENTRIFUGAL COMPRESSOR,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,WATER COOLED CHILLER 200 TR. For cooling applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-AHU-5000CFM-INT-E003,HVAC-003,M-EQP,AIR HANDLING UNIT,AHU 5000 CFM WITH COOLING COIL,AIR CONDITIONING,AHU ROOM,50.0,1.968503937,8000.0,29600000.0,EXCELLENT,INCLUDES FILTERS,3.0,GALVANIZED STEEL CASING,1.5,ENCLOSURE,POLYURETHANE FOAM,50.0,INSULATION,ALUMINUM FOIL,0.5,VAPOR BARRIER,R-2.0,DB 75,IP42,,,,FLAKT WOODS,UNBS 822-1,COMPLETE WITH EC FANS,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,AHU 5000 CFM WITH COOLING COIL. 50mm nominal thickness. For air conditioning applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.036,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-AHU-10000CFM-INT-E004,HVAC-004,M-EQP,AIR HANDLING UNIT,AHU 10000 CFM WITH HEATING-COOLING,AIR CONDITIONING,AHU ROOM,75.0,2.9527559055,13000.0,48100000.0,EXCELLENT,DUAL COILS,3.0,GALVANIZED STEEL CASING,1.5,ENCLOSURE,POLYURETHANE FOAM,75.0,INSULATION,ALUMINUM FOIL,0.5,VAPOR BARRIER,R-3.0,DB 72,IP42,,,,FLAKT WOODS,UNBS 822-1,HEAT RECOVERY OPTION,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,AHU 10000 CFM WITH HEATING-COOLING. 75mm nominal thickness. For air conditioning applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.054,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-FCU-400CFM-CONCEALED-INT-E005,HVAC-005,M-EQP,FAN COIL UNIT,CONCEALED FCU 400 CFM,ZONE COOLING,CEILING,,,3400.0,12580000.0,GOOD,2 PIPE SYSTEM,1.0,GALVANIZED STEEL,,CASING,,,,,,,,DB 45,IP42,,,,CARRIER,UNBS 822-1,WITH DRAIN PAN,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,CONCEALED FCU 400 CFM. For zone cooling applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-FCU-600CFM-CONCEALED-INT-E006,HVAC-006,M-EQP,FAN COIL UNIT,CONCEALED FCU 600 CFM,ZONE COOLING,CEILING,,,3600.0,13320000.0,GOOD,4 PIPE SYSTEM,1.0,GALVANIZED STEEL,,CASING,,,,,,,,DB 45,IP42,,,,CARRIER,UNBS 822-1,HEATING-COOLING,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,CONCEALED FCU 600 CFM. For zone cooling applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-VRF-OUTDOOR-20HP-EXT-E007,HVAC-007,M-EQP,VRF OUTDOOR UNIT,VRF OUTDOOR UNIT 20 HP,COOLING-HEATING,ROOF,,,5000.0,18500000.0,EXCELLENT,INVERTER TECHNOLOGY,1.0,STEEL CABINET,,ENCLOSURE,,,,,,,,DB 70,IP54,,,,DAIKIN,UNBS 822-1,HEAT RECOVERY,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,VRF OUTDOOR UNIT 20 HP. For cooling-heating applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-VRF-INDOOR-2HP-INT-E008,HVAC-008,M-EQP,VRF INDOOR UNIT,VRF INDOOR CASSETTE 2 HP,ZONE COOLING,CEILING,,,5000.0,18500000.0,GOOD,4-WAY DISCHARGE,1.0,ABS PLASTIC,,CASING,,,,,,,,DB 38,IP42,,,,DAIKIN,UNBS 822-1,CEILING CASSETTE,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,VRF INDOOR CASSETTE 2 HP. For zone cooling applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/cobblestone_floor_04/cobblestone_floor_04_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Paving-Cobble-Med,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-FAN-AXIAL-5000CFM-INT-E009,HVAC-009,M-EQP,AXIAL FAN,AXIAL EXHAUST FAN 5000 CFM,GENERAL EXHAUST,WALL MOUNTED,,,8000.0,29600000.0,GOOD,BELT DRIVE,1.0,ALUMINUM IMPELLER,,IMPELLER,,,,,,,,DB 75,IP55,,,,SYSTEMAIR,UNBS 822-1,WEATHER PROTECTION,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,AXIAL EXHAUST FAN 5000 CFM. For general exhaust applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-FAN-CENTRIFUGAL-10000CFM-INT-E010,HVAC-010,M-EQP,CENTRIFUGAL FAN,CENTRIFUGAL FAN 10000 CFM,SUPPLY AIR,FAN ROOM,,,13000.0,48100000.0,EXCELLENT,DIRECT DRIVE EC,1.0,GALVANIZED STEEL,,HOUSING,,,,,,,,DB 82,IP54,,,,SYSTEMAIR,UNBS 822-1,HIGH EFFICIENCY EC MOTOR,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,CENTRIFUGAL FAN 10000 CFM. For supply air applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-CT-OPEN-200TR-EXT-E011,HVAC-011,M-EQP,COOLING TOWER,OPEN CIRCUIT COOLING TOWER 200 TR,HEAT REJECTION,ROOF,,,10.0,37000.0,GOOD,FRP CONSTRUCTION,1.0,FIBERGLASS,,CASING,,,,,,,,DB 85,IP54,,,,SPX COOLING,UNBS 822-1,FILL MEDIA INCLUDED,Polyvinyl Chloride - Rigid,Plastic,RGB 127-127-127,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,,,OPEN CIRCUIT COOLING TOWER 200 TR. For heat rejection applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Polyvinyl Chloride - Rigid,Polyvinyl Chloride - Rigid,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-CT-CLOSED-100TR-EXT-E012,HVAC-012,M-EQP,COOLING TOWER,CLOSED CIRCUIT COOLING TOWER 100 TR,HEAT REJECTION,ROOF,,,10.0,37000.0,EXCELLENT,STAINLESS COIL,1.0,GALVANIZED STEEL,,CASING,,,,,,,,DB 80,IP54,,,,BALTIMORE AIRCOIL,UNBS 822-1,PROCESS COOLING,Polyvinyl Chloride - Rigid,Plastic,RGB 127-127-127,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,,,CLOSED CIRCUIT COOLING TOWER 100 TR. For heat rejection applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Polyvinyl Chloride - Rigid,Polyvinyl Chloride - Rigid,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-PUMP-CHILLED-50HP-INT-E013,HVAC-013,M-EQP,CHILLED WATER PUMP,CHILLED WATER PUMP 50 HP,WATER CIRCULATION,PLANT ROOM,,,2500.0,9250000.0,EXCELLENT,END SUCTION,1.0,CAST IRON,,CASING,,,,,,,,DB 75,IP55,,,,GRUNDFOS,UNBS 822-1,VARIABLE SPEED DRIVE,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,CHILLED WATER PUMP 50 HP. For water circulation applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-PUMP-CONDENSER-30HP-INT-E014,HVAC-014,M-EQP,CONDENSER WATER PUMP,CONDENSER WATER PUMP 30 HP,WATER CIRCULATION,PLANT ROOM,,,2500.0,9250000.0,EXCELLENT,END SUCTION,1.0,CAST IRON,,CASING,,,,,,,,DB 75,IP55,,,,ARMSTRONG,UNBS 822-1,CONSTANT SPEED,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,CONDENSER WATER PUMP 30 HP. For water circulation applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-CHILLER-AIRCOOL-50TR-EXT-E015,HVAC-015,M-EQP,AIR COOLED CHILLER,AIR COOLED CHILLER 50 TR,COOLING,ROOF,,,45000.0,166500000.0,EXCELLENT,50 TR CAPACITY,1.0,STEEL CABINET,,ENCLOSURE,,,,,,,,DB 82,IP54,,,,CARRIER,UNBS 822-1,SCROLL COMPRESSOR,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,AIR COOLED CHILLER 50 TR. For cooling applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-CHILLER-AIRCOOL-150TR-EXT-E016,HVAC-016,M-EQP,AIR COOLED CHILLER,AIR COOLED CHILLER 150 TR,COOLING,ROOF,,,75000.0,277500000.0,EXCELLENT,150 TR CAPACITY,1.0,STEEL CABINET,,ENCLOSURE,,,,,,,,DB 87,IP54,,,,TRANE,UNBS 822-1,SCREW COMPRESSOR,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,AIR COOLED CHILLER 150 TR. For cooling applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-CHILLER-WATERCOOL-300TR-INT-E017,HVAC-017,M-EQP,WATER COOLED CHILLER,WATER COOLED CHILLER 300 TR,COOLING,PLANT ROOM,,,120000.0,444000000.0,EXCELLENT,300 TR CAPACITY,1.0,STEEL CABINET,,ENCLOSURE,,,,,,,,DB 82,IP44,,,,CARRIER,UNBS 822-1,CENTRIFUGAL,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,WATER COOLED CHILLER 300 TR. For cooling applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-CHILLER-WATERCOOL-500TR-INT-E018,HVAC-018,M-EQP,WATER COOLED CHILLER,WATER COOLED CHILLER 500 TR,COOLING,PLANT ROOM,,,120000.0,444000000.0,EXCELLENT,500 TR CAPACITY,1.0,STEEL CABINET,,ENCLOSURE,,,,,,,,DB 84,IP44,,,,TRANE,UNBS 822-1,CENTRIFUGAL,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,WATER COOLED CHILLER 500 TR. For cooling applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
10_HVAC_EQUIP,HVAC-EQUIP,M-EQP-AHU-2500CFM-INT-E019,HVAC-019,M-EQP,AIR HANDLING UNIT,AHU 2500 CFM COMPACT,AIR CONDITIONING,AHU ROOM,40.0,1.5748031496,5500.0,20350000.0,EXCELLENT,COMPACT UNIT,3.0,GALVANIZED STEEL CASING,1.2,ENCLOSURE,POLYURETHANE FOAM,40.0,INSULATION,ALUMINUM FOIL,0.5,VAPOR BARRIER,R-1.6,DB 72,IP42,,,,FLAKT WOODS,UNBS 822-1,SMALL AHU,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,AHU 2500 CFM COMPACT. 40mm nominal thickness. For air conditioning applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.029,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
